Dalia Lahav	{'F'}
Lorella Morlotti	{'F'}
Massimo Sarchielli	{'M'}
Brizio Montinaro	{'M'}
Marcello Cesena	{'M'}
Consuelo Ferrara	{'F'}
Eleonora Alessandrelli	{'F'}
David Celli	{'M'}
Vincenzo Crocitti	{'M'}
Nando Gazzolo	{'M'}
Dalia Lamav Zagni	{'F'}
Rosa Pianeta	{'F'}
Justine Waddell	{'F'}
Marc Blucas	{'M'}
Sandra Brown	{'F'}
Bill Moseley	{'M'}
Max Ryan	{'M'}
Laura Jordan	{'F'}
Priscilla Barnes	{'F'}
Stanley Fung	{'M'}
Dean Shek	{'M'}
Fei Meng	{'M'}
Yi Feng	{'M'}
Charlie Chin	{'M'}
Maria Cina	{'F'}
Trish Doolan	{'F'}
Randall Batinkoff	{'M'}
Zack Ward	{'M'}
Denise Miller	{'F'}
Arly Jover	{'F'}
Molly Cheek	{'F'}
Honey Labrador	{'F'}
Joe Tabbanella	{'M'}
Uttam Mohanty	{'M'}
Aparajita Mohanty	{'F'}
Mihir Das	{'M'}
Edna Murphy	{'F'}
Paul Hogan	{'M'}
Michael Caton	{'M'}
Alan Cassell	{'M'}
Paula Duncan	{'F'}
Stewart Faichney	{'M'}
Noble Johnson	{'M'}
Charles K. French	{'M'}
Mack Swain	{'M'}
Virginia Lee Corbin	{'F'}
Raymond Griffith	{'M'}
Montagu Love	{'M'}
Nadja Tiller	{'F'}
Robert Hossein	{'M'}
Silvia Monfort	{'F'}
Roger Hanin	{'M'}
Stan Getz	{'M'}
Robert Culp	{'M'}
Norman Fell	{'M'}
Archie Moore	{'M'}
Sarah Strange	{'F'}
Richard Pryor	{'M'}
Rachel Ticotin	{'F'}
Bob Dishy	{'M'}
Sylvia Miles	{'F'}
Garrett Morris	{'M'}
Bob Saget	{'M'}
O. V. Vijayan	{'M'}
Mirabai	{'F'}
Suruli Rajan	{'M'}
Steve Zahn	{'M'}
Ally Walker	{'F'}
Illeana Douglas	{'F'}
M. C. Gainey	{'M'}
Mo Gaffney	{'F'}
Paul Dooley	{'M'}
Jillian Berard	{'F'}
Scarlett Pomers	{'F'}
Charmi	{'F'}
Mukesh Rishi	{'M'}
Geetha	{'F'}
Archana	{'F'}
Dharmavarapu Subramanyam	{'M'}
Narsing Yadav	{'M'}
Madhu Sharma	{'F'}
Janagaraj	{'M'}
Wayne Allwine	{'M'}
Bill Farmer	{'M'}
Arthur Burghardt	{'M'}
Tony Anselmo	{'M'}
Charles Adler	{'M'}
Elvia Allman	{'F'}
Roy Dotrice	{'M'}
Peter Graves	{'M'}
Ng Man Tat	{'M'}
Sherilyn Fenn	{'F'}
Hume Cronyn	{'M'}
Norika Fujiwara	{'F'}
Kane Kosugi	{'M'}
Yuki Uchida	{'F'}
Ren Osugi	{'M'}
Takeshi Kitano	{'M'}
Kanako Higuchi	{'F'}
Yûrei Yanagi	{'M'}
Akira Nakao	{'M'}
Masatō Ibu	{'M'}
Nao Ōmori	{'M'}
Eri Tokunaga	{'F'}
Mariko Tsutsui	{'F'}
Meera Vasudevan	{'F'}
Malavika	{'F'}
Susan May Pratt	{'F'}
Amanda Schull	{'F'}
Peter Gallagher	{'M'}
Ethan Stiefel	{'M'}
Sascha Radetsky	{'M'}
Julie Kent	{'F'}
Ilia Kulik	{'M'}
Shakiem Evans	{'M'}
Elizabeth Hubbard	{'F'}
Victor Anthony	{'M'}
Victoria Born	{'F'}
Mykelti Williamson	{'M'}
Bobby Di Cicco	{'M'}
Valerie Bertinelli	{'F'}
Billy Dee Williams	{'M'}
Michael Goodwin	{'M'}
LaGena Hart	{'F'}
Richard Minchenberg	{'M'}
Eva Mendes	{'F'}
Romy Windsor	{'F'}
Renee Victor	{'F'}
Paul Renteria	{'M'}
Daniel Selby	{'M'}
Joyce Bulifant	{'F'}
Nicholas Colasanto	{'M'}
Meshach Taylor	{'M'}
Susanna Hoffs	{'F'}
Debbi Peterson	{'F'}
Vicki Peterson	{'F'}
Marji Mize	{'F'}
Robert Silvestro	{'M'}
Bob Russo	{'M'}
Michael Barsimanto	{'M'}
Michelle Byatt	{'F'}
Buki Armstrong	{'F'}
Simon Barratt	{'M'}
Eamon Boland	{'M'}
Eithne Browne	{'F'}
Graham Callan	{'M'}
Jack Carr	{'M'}
Craig Charles	{'M'}
Lesley Daine	{'F'}
Natalie Duffy	{'F'}
Barry Eaton	{'M'}
Glenda Jackson	{'F'}
John Thaw	{'M'}
James Marsden	{'M'}
Marla Sokoloff	{'F'}
Melissa George	{'F'}
Rachel Blanchard	{'F'}
Alexandra Holden	{'F'}
Kurt Loder	{'M'}
Jerry Springer	{'M'}
Kwai Lun-mei	{'F'}
Siao-guo Jia	{'M'}
Daniel Mesguich	{'M'}
Daniel Emilfork	{'M'}
Gabrielle Lazure	{'F'}
Gilles Arbona	{'M'}
Arielle Dombasle	{'F'}
Denis Fouqueray	{'M'}
Michel Auclair	{'M'}
Roland Dubillard	{'M'}
Morten Holst	{'M'}
Thure Lindhardt	{'M'}
Nicolas Bro	{'M'}
Hanne Hedelund	{'F'}
Lars Simonsen	{'M'}
Anders Heinrichsen	{'M'}
Jon Lange	{'M'}
Lena Bjørn	{'F'}
Claus Flygare	{'M'}
Signe Egholm Olsen	{'F'}
Martin Metz	{'M'}
Johannes Lassen	{'M'}
Peter Plaugborg	{'M'}
Michael Grønnemose	{'M'}
Mads Rømer	{'M'}
Jiiva	{'M'}
Poonam Bajwa	{'F'}
Saranya Ponvannan	{'F'}
Ganja Karuppu	{'M'}
Fred Ewanuick	{'M'}
Erika Eleniak	{'F'}
Jeff Fahey	{'M'}
Jessica Amlee	{'F'}
William MacDonald	{'M'}
Matthew Walker	{'M'}
John B. Lowe	{'M'}
Jennifer Runyon	{'F'}
Joe Pantoliano	{'M'}
Donovan Leitch, Jr.	{'M'}
Scott Plank	{'M'}
Sean Sullivan	{'M'}
Charlotte d'Amboise	{'F'}
John Qualen	{'M'}
Ivan Dixon	{'M'}
Elisabeth Fraser	{'F'}
Hattie McDaniel	{'F'}
John Davis Lodge	{'M'}
Evelyn Venable	{'F'}
Bill Robinson	{'M'}
Sidney Blackmer	{'M'}
John Lodge	{'M'}
Frank Darien	{'M'}
Alfonso Freeman	{'M'}
Thomas Kopache	{'M'}
Jenya Lano	{'F'}
Paul J. Alessi	{'M'}
Jennifer Hill	{'F'}
Daniel Hagen	{'M'}
Dylan Kussman	{'M'}
Chan Yun	{'M'}
Im Su-jeong	{'F'}
Kim Rae Won	{'M'}
Lee Mi-sook	{'F'}
Yu-jeong Lee	{'F'}
Ji-young Oh	{'F'}
Yoon Chan	{'M'}
David Wayne	{'M'}
Betsy Palmer	{'F'}
Roy Jenson	{'M'}
John Martino	{'M'}
Richard Dreyfuss	{'M'}
John P. Ryan	{'M'}
Steve Kanaly	{'M'}
Michelle Phillips	{'F'}
Milton Sills	{'M'}
Marie Shotwell	{'F'}
Betty Hutton	{'F'}
Billy De Wolfe	{'M'}
John Lund	{'M'}
Paul Panzer	{'M'}
Eric Morecambe	{'M'}
Ernie Wise	{'M'}
Ratko Buljan	{'M'}
Pavle Vujisić	{'M'}
Jagoda Kaloper	{'F'}
Ivica Pajer	{'M'}
Miki Manojlović	{'M'}
Kris Aquino	{'F'}
Eric Quizon	{'M'}
Gloria Diaz	{'F'}
Rainier Castillo	{'M'}
Mark Herras	{'M'}
Yasmien Kurdi	{'F'}
Cogie Domingo	{'M'}
John Schuck	{'M'}
Shelley Duvall	{'F'}
Joan Tewkesbury	{'F'}
Mark Herlehy	{'M'}
Kate Dollenmayer	{'F'}
Christian Rudder	{'M'}
Jennifer L. Schaper	{'F'}
Myles Paige	{'M'}
Marshall Lewy	{'M'}
Andrew Bujalski	{'M'}
Siput Serawak	{'F'}
S. Roomai Noor	{'M'}
Ramlee	{'M'}
Siti Tanjung Perak	{'F'}
Neng Yatimah	{'M'}
Suhara Effendi	{'M'}
Daeng Harris	{'M'}
Billy Bevan	{'M'}
KaDee Strickland	{'F'}
Sarah Michelle Gellar	{'F'}
Jason Behr	{'M'}
William Mapother	{'M'}
Ryo Ishibashi	{'M'}
Rosa Blasi	{'F'}
Ted Raimi	{'M'}
Takako Fuji	{'F'}
Yuya Ozeki	{'M'}
Yoko Maki	{'F'}
Takashi Matsuyama	{'M'}
Gregori Baquet	{'M'}
Salim Kéchiouche	{'M'}
Jocelyn Quivrin	{'M'}
Élodie Navarre	{'F'}
Alice Taglioni	{'F'}
Arthur Jugnot	{'M'}
Tadanori Yokoo	{'M'}
Juro Kara	{'M'}
Rie Yokoyama	{'F'}
Tessa Jubber	{'F'}
Tab Hunter	{'M'}
Gary Crosby	{'M'}
Edward Dillon	{'M'}
Vladimir Gostyukhin	{'M'}
Craig Chester	{'M'}
Malcolm Gets	{'M'}
Chris Kattan	{'M'}
Marshall Bell	{'M'}
Ingrid Caven	{'F'}
Christine Kaufmann	{'F'}
Eddie García	{'M'}
Angelika Dela Cruz	{'F'}
Jacklyn Jose	{'F'}
Saom Vansodany	{'F'}
Nick Manning	{'M'}
Owen Nares	{'M'}
Violet Mersereau	{'F'}
Michael Pollan	{'M'}
Barry Nelson	{'M'}
Inger Stevens	{'F'}
Sorrell Booke	{'M'}
Conrad Bain	{'M'}
Barnard Hughes	{'M'}
Fritz Weaver	{'M'}
Matt Clark	{'M'}
Mariclare Costello	{'F'}
Charles Haid	{'M'}
Warren J. Kemmerling	{'M'}
Kathryn Grody	{'F'}
Paul Lambert	{'M'}
Ryan O'Donohue	{'M'}
Rickey D'Shon Collins	{'M'}
Jason Davis	{'M'}
Myles Jeffrey	{'M'}
Courtland Mead	{'M'}
Allyce Beasley	{'F'}
Klee Bragger	{'M'}
Dan Castellaneta	{'M'}
Toran Caudell	{'M'}
Rachel Crane	{'F'}
Francesca Smith	{'F'}
April Winchell	{'F'}
Ellen Hillingsø	{'F'}
Anders W. Berthelsen	{'M'}
Anders Hove	{'M'}
Paprika Steen	{'F'}
Jesper Asholt	{'M'}
Emil Tarding	{'M'}
Susanne Storm	{'F'}
Sidse Babett Knudsen	{'F'}
Søren Fauli	{'M'}
Mette Bratlann	{'F'}
Tom Daly	{'M'}
Frank Puglia	{'M'}
Minerva Urecal	{'F'}
William Edmunds	{'M'}
Eduardo Ciannelli	{'M'}
Agnes Moorehead	{'F'}
Joan Lorring	{'F'}
Jyoti Joshi	{'F'}
Pat Keen	{'F'}
Jeffrey Jones	{'M'}
Lysette Anthony	{'F'}
Paul Freeman	{'M'}
Nigel Davenport	{'M'}
Peter Cook	{'M'}
Tim Killick	{'M'}
Matt Savage	{'M'}
Jason Schwartzman	{'M'}
Winona Ryder	{'F'}
Jay Mohr	{'M'}
Evan Rachel Wood	{'F'}
Jeffrey Pierce	{'M'}
Rachel Roberts	{'F'}
Jenni Blong	{'F'}
Susan Chuang	{'F'}
Robert Musgrave	{'M'}
Deborah Rawlings	{'F'}
Christina Rydell	{'F'}
Rod Simmons	{'M'}
Claudia Jordan	{'F'}
Honoka	{'F'}
Noriko Kijima	{'F'}
Hiroaki Murakami	{'M'}
Janet Gaynor	{'F'}
George O'Brien	{'M'}
Bodil Rosing	{'F'}
Jane Winton	{'F'}
Arthur Housman	{'M'}
Eddie Boland	{'M'}
Dean Winters	{'M'}
Ashley Laurence	{'F'}
Doug Bradley	{'M'}
Sarah-Jane Redmond	{'F'}
Jody Thompson	{'F', 'M'}
Kaaren de Zilva	{'F'}
William S. Taylor	{'M'}
Michael Rogers	{'M'}
Trevor White	{'M'}
Ken Camroux	{'M'}
Gus Lynch	{'M'}
Kyle Cassie	{'M'}
Peter Ustinov	{'M'}
Hayley Mills	{'F'}
David Soul	{'M'}
Charles Farrell	{'M'}
Richard Widmark	{'M'}
Herbert Lom	{'M'}
Hugh Marlowe	{'M'}
Francis L. Sullivan	{'M'}
Kenneth Richmond	{'M'}
Ada Reeve	{'F'}
Stanislaus Zbyszko	{'M'}
Zsuzsa Czinkóczi	{'F'}
Kálmán Latabár	{'M'}
Miklós Gábor	{'M'}
Larry Poindexter	{'M'}
Linda Evans	{'F'}
Heather Tom	{'F'}
Sousuke Takaoka	{'M'}
Tomoko Tabata	{'F'}
Ilse Werner	{'F'}
Hilde Hildebrand	{'F'}
Olga Chekhova	{'F'}
Willi Forst	{'M'}
Will Dohm	{'M'}
Elyse Knox	{'F'}
Charles Wagenheim	{'M'}
Philip Ahn	{'M'}
Nestor Paiva	{'M'}
June Duprez	{'F'}
Lionel Royce	{'M'}
Don Terry	{'M'}
Lesley Ann Warren	{'F'}
Ben Affleck	{'M'}
Jeremy Davies	{'M'}
Rachel Weisz	{'F'}
John Lordan	{'M'}
Nick Offerman	{'M'}
Walter Stull	{'M'}
Chip Lord	{'M'}
Diane Andrews Hall	{'F'}
Doug Hall	{'M'}
Jody Procter	{'M'}
Doug Michels	{'M'}
Curtis Schreier	{'M'}
Michael Zaslow	{'M'}
Joseph Brooks	{'M'}
Barbi Benton	{'F'}
Mort Ransen	{'M'}
Howard Ryshpan	{'M'}
E. E. Clive	{'M'}
Shepperd Strudwick	{'M'}
Rita Johnson	{'F'}
Tom Fadden	{'M'}
J. M. Kerrigan	{'M'}
Nisha Kothari	{'F'}
Kay Kay Menon	{'M'}
Sherveer Vakil	{'M'}
Bill Mullins	{'M'}
Abbi Butler	{'F'}
Jason A. Kendall	{'M'}
Lucky Solis	{'F'}
Stacy Vance	{'F'}
Chris Rice	{'M'}
Tracy Ross	{'F'}
Jason Reed	{'M'}
Logan Marcum	{'M'}
Steve Bottchen	{'M'}
Barr Nobles	{'M'}
Patsy Benson	{'F'}
Sarah Stabler	{'F'}
DeeDee Snyder	{'F'}
Annis Hathcock	{'F'}
David Huddleston	{'M'}
Sylvia Sidney	{'F'}
Jordana Brewster	{'F'}
Roger Fan	{'M'}
Donnie Wahlberg	{'M'}
Vicellous Reon Shannon	{'M'}
Chi McBride	{'M'}
Brian Goodman	{'M'}
Jim Parrack	{'M'}
Wilmer Calderon	{'M'}
Billy Drago	{'M'}
Kimmy Robertson	{'F'}
Erica Gavin	{'F'}
Pierre Jolivet	{'M'}
Fritz Wepper	{'M'}
Jean Reno	{'M'}
Christiane Krüger	{'F'}
Campbell Scott	{'M'}
Tygh Runyan	{'M'}
Patrick Gilmore	{'M'}
Serge Houde	{'M'}
Sudeep	{'M'}
Ramya	{'F'}
Anu Prabhakar	{'F'}
Michael Shulman	{'M'}
Joseph Cross	{'M'}
Camryn Manheim	{'F'}
Timothy Reifsnyder	{'M'}
Dan Lauria	{'M'}
Nadia Chan	{'F'}
Simon Lui	{'M'}
Halina Tam	{'F'}
Lung Wei Wang	{'M'}
Chen Kuan Tai	{'M'}
Tony Tucci	{'M'}
Prasenjit Chatterjee	{'M'}
Aparna Sen	{'F'}
Deepankar De	{'M'}
Sumit Ray	{'M'}
Alejandro Awada	{'M'}
Nazareno Casero	{'M'}
Daniel Freire	{'M'}
Franciszek Pieczka	{'M'}
Daniel Olbrychski	{'M'}
Wojciech Pszoniak	{'M'}
Andrzej Lapicki	{'M'}
Marek Perepeczko	{'M'}
Gisella Marengo	{'F'}
Alessandro Haber	{'M'}
Margherita Buy	{'F'}
Kseniya Rappoport	{'F'}
Pierfrancesco Favino	{'M'}
Claudia Gerini	{'F'}
Michele Placido	{'M'}
Piera Degli Esposti	{'F'}
Pino Calabrese	{'M'}
Nicola Di Pinto	{'M'}
Robin Givens	{'F'}
Sanaa Lathan	{'F'}
Tyler Perry	{'M'}
Cole Hauser	{'M'}
Rockmond Dunbar	{'M'}
Sebastian Siegel	{'M'}
Damien Leake	{'M'}
Poul Reichhardt	{'M'}
Eva Rexed	{'F'}
Olle Sarri	{'M'}
Sean Pietrulewicz	{'M'}
Niclas Gillis	{'M'}
Samuel Haus	{'M'}
Brad Bufanda	{'M'}
Gary Daniels	{'M'}
Robert Z'Dar	{'M'}
Richard Rabago	{'M'}
Mel Novak	{'M'}
Teresa Wright	{'F'}
Tina Louise	{'F'}
Bobby Darin	{'M'}
Nanette Fabray	{'F'}
Karen Steele	{'F'}
Emmanuelle Béart	{'F'}
François Cluzet	{'M'}
André Wilms	{'M'}
Nathalie Cardone	{'F'}
Dora Doll	{'F'}
Edwige Fenech	{'F'}
Michael Visaroff	{'M'}
Charles Ray	{'M'}
Barry Sullivan	{'M'}
William Conrad	{'M'}
Mary Zavian	{'F'}
Robert Burton	{'M'}
Jonathan Cott	{'M'}
Gene Martin	{'M'}
George Selk	{'M'}
Sheb Wooley	{'M'}
Chelcie Ross	{'M'}
Yvette Mimieux	{'F'}
André Morell	{'M'}
William Modisane	{'M'}
Calvin Lockhart	{'M'}
James Parks	{'M'}
Sheila McCarthy	{'F'}
Carolyn McCormick	{'F'}
Arliss Howard	{'M'}
Park Overall	{'F'}
Shari Shattuck	{'F'}
Ruben Rabasa	{'M'}
Adriana Roach	{'F'}
Marla Lukofsky	{'F'}
Michel Beaune	{'M'}
Peter Donat	{'M'}
Alf Humphries	{'M'}
Greg Ellwand	{'M'}
Arthur Grosser	{'M'}
Shirley Merovitz	{'F'}
Irene Kessler	{'F'}
Xavier Lafitte	{'M'}
Marco Ricca	{'M'}
Fernanda Torres	{'F'}
Pedro Cardoso	{'M'}
Luiz Fernando Guimarães	{'M'}
Cláudia Abreu	{'F'}
Nelson Dantas	{'M'}
Matheus Nachtergaele	{'M'}
Selton Mello	{'M'}
Eduardo Moscovis	{'M'}
Fernanda Montenegro	{'F'}
Lulu Santos	{'F'}
Alessandra Negrini	{'F'}
Othon Bastos	{'M'}
Fisher Stevens	{'M'}
Mauricio Goncalves	{'M'}
Caroline Kava	{'F'}
Yang Ik-Joon	{'M'}
Marcel Dalio	{'M'}
José Jaspe	{'M'}
José Nieto	{'M'}
Patricia Roc	{'F'}
Herbert Marshall	{'M'}
Dennis Wyndham	{'M'}
William Scott	{'M'}
Kate Price	{'F'}
Margaret Landis	{'F'}
Ida Waterman	{'F'}
Antonio Aguilar	{'M'}
Teresa Velázquez	{'F'}
Miguel Aceves Mejía	{'M'}
Lars Hanson	{'M'}
Tora Teje	{'F'}
William Desmond	{'M'}
Eileen Sedgwick	{'F'}
Georgina Reilly	{'F'}
Nora Miao	{'F'}
Roddy Piper	{'M'}
Jodi Lyn O'Keefe	{'F'}
Eddie McClintock	{'M'}
Nicholas Turturro	{'M'}
Shantel VanSanten	{'F'}
Dave Colon	{'M'}
Steven Michael Quezada	{'M'}
Shreeram Lagoo	{'M'}
Moushumi Chatterjee	{'F'}
Johnny Walker	{'M'}
Asit Sen	{'M'}
Jimmy Wales	{'M'}
Vikramaditya Shukla	{'M'}
Kunal	{'M'}
F. William Parker	{'M'}
Cicely Tyson	{'F'}
Will Geer	{'M'}
James Wainwright	{'M'}
Mae Mercer	{'F'}
Don Hood	{'M'}
Jimmy Bridges	{'M'}
Charles Weldon	{'M'}
Jes Holtsø	{'M'}
Ove Sprogøe	{'M'}
Steven Bender	{'M'}
Erika Thormahlen	{'F'}
Mark Sarosi	{'M'}
Kristin Victoria Barron	{'F'}
Helen Burgess	{'F'}
Mandie Capuano	{'F'}
Mariah Balaban	{'F'}
Larry O'Toole	{'M'}
Jennifer O'Shea	{'F'}
Patricia Priola	{'F'}
David Kahn	{'M'}
Josh Hartnett	{'M'}
Shannyn Sossamon	{'F'}
Terry Chen	{'M'}
Maggie Gyllenhaal	{'F'}
Monet Mazur	{'F'}
Vinessa Shaw	{'F'}
Emmanuelle Vaugier	{'F'}
Mary Gross	{'F'}
Griffin Dunne	{'M'}
Keegan Connor Tracy	{'F'}
Stefanie von Pfetten	{'F'}
Burt Young	{'M'}
Tina Majorino	{'F'}
John Savage	{'M'}
Thangar Bachchan	{'M'}
Geeta Bali	{'F'}
S.K. Prem	{'M'}
Raajdeep	{'M'}
Neeroo	{'M'}
Balraj Sahni	{'M'}
Praveen Paul	{'F'}
Neelma	{'F'}
Radhakrishan	{'M'}
Hwang Jeong-min	{'M'}
Shin Ha-kyun	{'M'}
Yun-shik Baek	{'M'}
Ju-bong Gi	{'M'}
Kim Roe-ha	{'M'}
Mu-hyeon Lee	{'M'}
Özgü Namal	{'F'}
Alice Terry	{'F'}
Paul Wegener	{'M'}
Iván Petrovich	{'M'}
Michael Powell	{'M'}
Clint Walker	{'M'}
Virginia Mayo	{'F'}
Richard Eyer	{'M'}
Russ Conway	{'M'}
Michael Dante	{'M'}
John Cliff	{'M'}
John McKee	{'M'}
Bud Osborne	{'M'}
Michel Simon	{'M'}
Morten Grunwald	{'M'}
Poul Bundgaard	{'M'}
Kirsten Walther	{'F'}
Carlos Ferreira	{'M'}
Waldemar Moreno	{'M'}
Antônio Marques Costa Filho	{'M'}
Nicola Tartaglione	{'M'}
Maria Fuína	{'F'}
Regina Fuína	{'F'}
J. Guedes de Castro	{'M'}
José Medina	{'M'}
Jan Tříska	{'M'}
Pavel Liška	{'M'}
Martin Huba	{'M'}
Jaroslav Dusek	{'M'}
Pavel Novy	{'M'}
Jirí Krytinár	{'M'}
David Farrar	{'M'}
Barry Coe	{'M'}
Kieron Moore	{'M'}
Robert Brown	{'M'}
Anna Synodinou	{'F'}
Ole Olsen	{'M'}
Chic Johnson	{'M'}
William Gaxton	{'M'}
Helen Broderick	{'F'}
John Halliday	{'M'}
Claudia Dell	{'F'}
Jayabharathi	{'F'}
Adrián Navarro	{'M'}
Norma Aleandro	{'F'}
Jorge Marrale	{'M'}
Leticia Brédice	{'F'}
Bhanu Bandopadhyay	{'M'}
Jahar Ganguli	{'M'}
Philip Chan	{'M'}
Maggie Cheung	{'F'}
Sylvia Chang	{'F'}
Anthony Chan Yau	{'M'}
Teddy Robin Kwan	{'M'}
Dennis O'Keefe	{'M'}
Ioan Gruffudd	{'M'}
Jamie Bamber	{'M'}
Astrid Villaume	{'F'}
Helge Kjærulff-Schmidt	{'M'}
Gunnar Lauring	{'M'}
Helle Virkner	{'F'}
Lis Løwert	{'F'}
Sigrid Horne-Rasmussen	{'F'}
Louis Miehe-Renard	{'M'}
Einar Juhl	{'M'}
Carl Johan Hviid	{'M'}
Birgit Sadolin	{'F'}
Else Kornerup	{'F'}
Mogens Lind	{'M'}
Edith Hermansen	{'F'}
Joan Bennett	{'F'}
Cuba Gooding, Jr.	{'M'}
Neal McDonough	{'M'}
Yancey Arias	{'M'}
Veronica Berry	{'F'}
Danielle Nicolet	{'F'}
Dane Rhodes	{'F'}
Angelena Swords	{'F'}
Shanna Forrestall	{'F'}
Adrianne Frost	{'F'}
Jaya Bhaduri Bachchan	{'F'}
Plácido Domingo	{'M'}
Sarah Brightman	{'F'}
Helmut Lotti	{'M'}
Dilberto da Silva	{'M'}
Stepan Nercessian	{'M'}
Ângela Valério	{'F'}
Echio Reis	{'M'}
Antonio Patiño	{'M'}
Elcy Andrade	{'M'}
Antônio Augusto	{'M'}
Alvim Barbosa	{'M'}
José De Freitas	{'M'}
Divaldo de Souza	{'M'}
Cid Fayão	{'M'}
João Gerônimo	{'M'}
José Guilherme	{'M'}
José Lube	{'M'}
Edil Magliari	{'M'}
Nelson Mariani	{'M'}
Ilva Niño	{'F'}
Edilson Oliveira	{'M'}
Pichin Plá	{'F'}
Maria Regina	{'F'}
Claude Muret	{'M'}
Mista Préchac	{'F'}
Anémone	{'F'}
Otto Kruger	{'M'}
Sidney Toler	{'M'}
Gail Patrick	{'F'}
Yuri Petrov	{'M'}
Jackson Liu	{'M'}
Annie Wu	{'F'}
Bill Tung	{'M'}
Nonna Grishaeva	{'F'}
John Eaves	{'M'}
Terry Woo	{'M'}
Kristopher Kazmarek	{'M'}
Alexander Ustichenko	{'M'}
Stocker Fontelieu	{'M'}
William Devane	{'M'}
Christopher Showerman	{'M'}
John Kassir	{'M'}
Keith Scott	{'M'}
Marjean Holden	{'F'}
Wilfrid Hyde-White	{'M'}
Anna Neagle	{'F'}
Frankie Vaughan	{'M'}
Christopher Rhodes	{'M'}
Kenneth Cope	{'M'}
Josephine Fitzgerald	{'F'}
Harold Kasket	{'M'}
John Le Mesurier	{'M'}
Jean Galland	{'M'}
Hay Petrie	{'M'}
Peter Haddon	{'M'}
Allan Jeayes	{'M'}
Ivor Barnard	{'M'}
Brigitte Horney	{'F'}
Salim Ghouse	{'M'}
Karl Hackett	{'M'}
Horace Murphy	{'M'}
Johnny Mack Brown	{'M'}
Jack Rutherford	{'M'}
Eddy Waller	{'M'}
Charles B. Middleton	{'M'}
Ed Cassidy	{'M'}
Ralph Brooks	{'M'}
Carole Landis	{'F'}
Patsy Kelly	{'F'}
Margaret Roach	{'F'}
Polly Ann Young	{'F'}
Edward Norris	{'M'}
Marjorie Woodworth	{'F'}
Florence Bates	{'F'}
Maurice Cass	{'M'}
Lowell Sherman	{'M'}
Noah Beery, Sr.	{'M'}
Vivien Oakland	{'F'}
Hutin Britton	{'F'}
Matheson Lang	{'M'}
Carla Gugino	{'F'}
Ben Stein	{'M'}
Tara Fitzgerald	{'F'}
Ewan McGregor	{'M'}
Stephen Tompkinson	{'M'}
Sue Johnston	{'F'}
Lill Roughley	{'F'}
Philip Jackson	{'M'}
Stephen Moore	{'M'}
Peter Martin	{'M'}
Melanie Hill	{'F'}
Peter Gunn	{'M'}
Dean Jones	{'M'}
Louanne Sirota	{'F'}
Joan Hackett	{'F'}
Donald Moffat	{'M'}
Adithya	{'M'}
June Thorburn	{'F'}
Maya Koumani	{'F'}
James Eckhouse	{'M'}
Devon Werkheiser	{'M'}
Scout Taylor-Compton	{'F'}
Twink Caplan	{'F'}
Sean Marquette	{'M'}
Rebecca Staab	{'F'}
Nicholas Braun	{'M'}
Daniel Polo	{'M'}
Tania Verafield	{'F'}
Ken Luckey	{'M'}
Shoma Anand	{'F'}
Danny Denzongpa	{'M'}
S. S. Chandran	{'M'}
Sarah Mason	{'F'}
Brittany Snow	{'F'}
Rumer Willis	{'F'}
Madeline Zima	{'F'}
Robert Tudawali	{'M'}
Jill Adams	{'F'}
Lincoln Clark	{'M'}
Michael Kaplan	{'M'}
Eric Bruno Borgman	{'M'}
Frank Croteau	{'M'}
George Souza	{'M'}
Michael Greeley	{'M'}
Anthony Lea	{'M'}
Steven Ricci	{'M'}
Joseph Madden	{'M'}
Christopher Cox	{'M'}
George DeAngelo	{'M'}
John Fitzgerald	{'M'}
James Foote	{'M'}
Tim Preece	{'M'}
David Waller	{'M'}
Philip Stone	{'M'}
Alan MacNaughtan	{'M'}
Claire Bloom	{'F'}
Chris Mulkey	{'M'}
Claudia Christian	{'F'}
Michael Nouri	{'M'}
William Boyett	{'M'}
Ed O'Ross	{'M'}
Lin Shaye	{'F'}
Katherine Cannon	{'F'}
Clarence Felder	{'M'}
Richard Brooks	{'M'}
John P. McCann	{'M'}
Branscombe Richmond	{'M'}
Gard B. Eidsvold	{'M'}
Fredrik Stenberg Ditlev-Simonsen	{'M'}
Martin Eidissen	{'M'}
Frederick Paasche	{'M'}
Gjertrud Jynge	{'F'}
Grethe Bøe	{'F'}
Otto Jespersen	{'M'}
Grete Nordrå	{'F'}
Rolf Arly Lund	{'M'}
Peter Bredal	{'M'}
Gunnar Enekjær	{'M'}
Trond Høvik	{'M'}
Elisabeth Sand	{'F'}
Bjørn Jenseg	{'M'}
Dag Vågsås	{'M'}
Coen Hissink	{'M'}
Annie Bos	{'F'}
Willem van der Veer	{'M'}
Jan van Dommelen	{'M'}
Nelly De Heer	{'F'}
Fred Homann	{'M'}
Christine van Meeteren	{'F'}
Meng Bunlo	{'M'}
Paul Farrell	{'M'}
Robert Keith	{'M'}
Phillip Pine	{'M'}
AnnaLynne McCord	{'F'}
Ariel Winter	{'F'}
Roger Bart	{'M'}
Jeremy Sumpter	{'M'}
John Waters	{'M'}
Molly McCook	{'F'}
Natalie Dreyfuss	{'F'}
Brennan Bailey	{'M'}
Matthew Fahey	{'M'}
